id,name,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,latitude,longitude,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
3216611,in the heart of manhattan,68118263177,unconfirmed,Fabiola,Manhattan,Hell's Kitchen,40.76152,-73.98793,United States,US,True,strict,Private room,2012.0,,,1.0,158.0,6/13/2019,1.214129437797564,2.9527983541320073,2.0,369.0,,
3217164,Beautiful Brooklyn Room,30207766192,unconfirmed,Brenna,Brooklyn,Bushwick,40.70365,-73.92711,United States,US,True,strict,Private room,2004.0,,,1.0,1.0,04/11/2014,-3.1330009674817547,0.0,1.0,202.0,"Please keep kitchen clean. Make sure porch door is always locked when not in use. Central AC temperature must stay above 70 degrees When checking out, please leave keys on the desk provided in the room. Do not have to worry about locking the door on the way out.",
3217716,2-3 bedroom apt in Astoria NYC,88437088663,verified,Solange,Queens,Ditmars Steinway,40.77804,-73.91623,United States,US,True,moderate,Entire home/apt,2009.0,,,1.0,1.0,8/28/2014,-3.1330009674817547,0.0,1.0,47.0,#NAME?,
3218821,Spacious Studio in Prospect Heights,3565084048,unconfirmed,Mari,Brooklyn,Crown Heights,40.67571,-73.95161,United States,US,False,strict,Entire home/apt,2008.0,,,1.0,2.0,4/21/2014,-2.871302332565734,0.0,1.0,69.0,,
3219373,ENTIRE APT IN GORGEOUS PARK SLOPE,18614553764,verified,Elizabeth,Brooklyn,South Slope,40.66517,-73.98637,United States,US,False,flexible,Entire home/apt,2017.0,,,5.0,7.0,12/31/2015,-1.9431027278847786,0.0,1.0,369.0,"No pets please - and no smoking in the apartment.  Other than that, we're flexible! We'll be here to answer any other questions you might have!",
3219925,Nice room Convenient to Manhattan A,77942701901,unconfirmed,Jason,Brooklyn,Borough Park,40.64426,-73.99555,United States,US,False,moderate,Private room,2003.0,,,1.0,162.0,6/13/2019,0.9721395061892375,1.6444119387887624,4.0,122.0,,
3221030,Nice room Convenient to Manhattan C,83339235229,unconfirmed,Jason,Brooklyn,Borough Park,40.64601,-73.99765,United States,US,True,strict,Private room,2011.0,,,1.0,40.0,6/16/2019,-0.46479606627419034,2.32419091143281,4.0,353.0,"1. No additional guests not part of the reservation in the building at all.  2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower. 9. No Parties",
3221582,Nice room Convenient to Manhattan B,22516335233,verified,Jason,Brooklyn,Borough Park,40.64447,-73.99574,United States,US,False,strict,Private room,2004.0,,,1.0,96.0,06/12/2019,0.4222999828773636,2.9527983541320073,4.0,11.0,"Please be mindful of others, no loud music and please be clean and keep the place in great condition, as you found it. Any question  or problem, or immediate need you may have, please send me a message or call me, and I would solve it ASAP.",
3222134,Close to Maimonides Center. Room D,34554012969,unconfirmed,Jason,Brooklyn,Borough Park,40.64492,-73.99612,United States,US,True,flexible,Private room,2013.0,,,1.0,90.0,06/08/2019,0.365333956844967,0.8890773997370842,4.0,174.0,"No pets, please - and definitely no smoking. Be nice to furniture and posessions - since this is a house that actually gets lived in, they're mostly pretty important to me, rather than just knicknacks.  Read the books, don't break spines! Don't put the pots and pans or cast iron skillets in the dishwasher!  You know, the basics :)",
3222687,"Unique loft in Bushwick - Offices, yoga & roof!",1971860819,unconfirmed,Julie,Brooklyn,Bushwick,40.69728,-73.93066,United States,US,True,moderate,Entire home/apt,2005.0,,,2.0,15.0,03/10/2019,-1.313364777882792,2.9527983541320073,1.0,350.0,Must be 21 to book No loud music No parties No smoking No pets,
3223239,Gorgeous Apartment in Battery Park!,36185760797,unconfirmed,Jenna,Manhattan,Financial District,40.70558,-74.01533,United States,US,False,moderate,Entire home/apt,2011.0,,,2.0,45.0,2/21/2016,-0.2700384182957459,1.6444119387887624,1.0,350.0,,
3223791,Beautiful 1 Bdr in the heart of NYC,68894033674,unconfirmed,Alex,Manhattan,Theater District,40.76084,-73.98367,United States,US,True,flexible,Entire home/apt,2006.0,,,30.0,16.0,12/01/2017,-1.278789477376196,2.9527983541320073,5.0,197.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
3224344,"Sunny, Child Friendly Loft. ",92839695280,unconfirmed,SirRoan,Brooklyn,Crown Heights,40.67901,-73.96237,United States,US,False,moderate,Private room,2013.0,,,1.0,1.0,05/02/2014,-3.1330009674817547,0.0,1.0,94.0,,
3224896,Sunny luxury in Bklyn's best hood,1632521042,verified,Jodie,Brooklyn,Carroll Gardens,40.68287,-73.99082,United States,US,True,strict,Entire home/apt,2014.0,,,2.0,3.0,6/24/2018,-2.523256568813093,2.32419091143281,1.0,421.0,"You're welcome to enjoy all of the amenities of the space.  I do ask that you keep your personal belongings in the bedroom area, so as to keep the common areas clean for all to enjoy.  There's no curfew!  Come and go as you like, but be respectful in the wee hours of the morning or night please. Liability Waiver: If you decide to stay here, you assume responsibility for yourself and your guests for personal injury and property loss/damage. You agree to indemnify/hold harmless the tenant (Christina Marie), landlord and property management company from any loss, liability, damage or cost incurred by you or your guests related to your stay at this apartment. By agreeing to stay here, you are giving up any rights to bring a legal action or assert a claim against the tentant/landlord/ property management.",
3226000,Flatiron studio + dining / sunlight,75550727540,verified,Ryan,Manhattan,Kips Bay,40.73905,-73.98161,United States,US,False,strict,Entire home/apt,2012.0,,,1.0,32.0,05/08/2018,-0.6655429961604676,2.9527983541320073,1.0,71.0,"No Smoking, No Pets",
3226553,Beautiful Prewar UWS Apartment,68670090211,unconfirmed,Laura,Manhattan,Upper West Side,40.77929,-73.97787,United States,US,True,moderate,Private room,2012.0,,,1.0,1.0,09/01/2015,-3.1330009674817547,2.9527983541320073,1.0,220.0,,
3227105,LUXURY 2BED CONDO / OUTDOOR STONE TERRACE,41871902126,verified,Christina,Brooklyn,Sunset Park,40.63747,-74.01153,United States,US,False,strict,Private room,2006.0,,,3.0,5.0,06/03/2019,-1.9431027278847786,0.8890773997370842,1.0,296.0,,
3227657,Beautiful Master Bedroom in the Heart of Astoria,63947214816,verified,Ismail,Queens,Astoria,40.76163,-73.91783,United States,US,True,strict,Private room,2009.0,,,1.0,13.0,5/20/2019,-0.6472750573211348,0.8890773997370842,2.0,36.0,"1. Be respectful of me and my home 2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower.",
3228210,Bright Room in Battery Park!,14915275384,unconfirmed,KayCee,Manhattan,Battery Park City,40.70657,-74.01676,United States,US,True,moderate,Private room,2018.0,,,2.0,26.0,7/27/2017,-0.7824471629597107,1.6444119387887624,1.0,154.0,I have other roommates so be respectful of that.,
3228762,Large newly renovated studio,69094259431,unconfirmed,Patricia,Manhattan,Harlem,40.81472,-73.94291,United States,US,True,strict,Entire home/apt,2015.0,,,5.0,124.0,6/25/2019,0.6837150689712183,2.9527983541320073,2.0,307.0,,
3229867,Elegant Triplex Townhouse,70354306978,unconfirmed,Gary,Brooklyn,Prospect Heights,40.67454,-73.96803,United States,US,True,strict,Entire home/apt,2007.0,,,1.0,24.0,2/19/2017,-0.9143625476669489,1.6444119387887624,1.0,22.0,,
3230419,Great room! Good for med students!,67532314177,unconfirmed,Nicolas,Bronx,Norwood,40.87605,-73.88047,United States,US,True,strict,Private room,2008.0,,,6.0,40.0,03/01/2019,-0.30893575311676935,2.9527983541320073,1.0,266.0,,
3230971,Jewel Box Studio in Soho / Nolita,68778778568,unconfirmed,Wilson,Manhattan,Nolita,40.72224,-73.99491,United States,US,True,flexible,Entire home/apt,2016.0,,,1.0,156.0,5/31/2019,0.9497352819512588,0.8890773997370842,1.0,-4.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
3231523,Charm & Beauty close to Manhattan,16256440974,verified,Vinneth,Brooklyn,Bedford-Stuyvesant,40.68709,-73.95558,United States,US,False,strict,Entire home/apt,2016.0,,,3.0,168.0,6/15/2019,1.0285995265325876,2.32419091143281,2.0,20.0,"In the kitchen the primary thing would be to wash your own dishes and clean up after yourself. We don't usually use shoes in the house, we can provide you with slippers or you might want to bring some. Its not a problem if you have to use orthopedic shoes. The bathroom is clean and we want folks to hang up your towels,either in your room or in the bathroom, and not leave the floor wet. We are not a loud house at night. Alcohol is fine so long as you aren't bent on getting drunk. And please no smoking inside, we have plenty of space outdoors for that. If you are here by yourselves for more than 3-4 days we may ask you to water the house plants. We ask that you recycle all pertinent trash and compost your food scraps, if you're not familiar with that we'll be happy to show you our system. No outdoor fires allowed if we are not present. Check in time is best at 3 PM and check out is at noon.",
3232076,Beautiful and cozy 1BR Apt,65789916614,verified,Martin,Manhattan,Morningside Heights,40.8075,-73.95844,United States,US,False,moderate,Entire home/apt,2010.0,,,30.0,9.0,01/02/2015,-1.7545952302938006,1.6444119387887624,1.0,133.0,,
3232628,Great east village studio!,94152775523,unconfirmed,Milenna,Manhattan,Gramercy,40.73237,-73.98288,United States,US,False,flexible,Entire home/apt,2013.0,,,6.0,2.0,01/01/2017,-2.3938623743095895,2.32419091143281,1.0,142.0,#NAME?,
3233180,Two real bedrooms near Central Park,7229666057,unconfirmed,Lang,Manhattan,Hell's Kitchen,40.76518,-73.98746,United States,US,False,strict,Entire home/apt,2005.0,,,1.0,208.0,6/22/2019,1.2539522373003875,1.6444119387887624,1.0,246.0,No smoking,
3233733,East Village Charm,3219306185,unconfirmed,Doug,Manhattan,East Village,40.72939,-73.98319,United States,US,False,flexible,Private room,2014.0,,,2.0,124.0,07/07/2019,0.6781026337635634,0.8890773997370842,1.0,111.0,,
3234285,Large private bedroom in Manhattan,64947475908,unconfirmed,Jonathan,Manhattan,Hell's Kitchen,40.76791,-73.98735,United States,US,True,moderate,Private room,2014.0,,,4.0,7.0,10/08/2018,-1.9431027278847786,0.0,1.0,225.0,"1. Please clean-up after yourself in the kitchen and keep the living room tidy. 2. Since we go to work/school, please avoid loud noises after 11pm during weekdays.  3. Important: To ensure everyone's safety, guest will be charged the full fee of changing the door knob if key is lost/stolen",
3234837,Sunny Private Room Near Prospect Pk,54939997019,unconfirmed,Daisy,Brooklyn,Crown Heights,40.68027,-73.96379,United States,US,True,strict,Private room,2004.0,,,7.0,1.0,01/03/2016,-3.1330009674817547,2.9527983541320073,1.0,167.0,,
3235390,Sunny Private Williamsburg room,90476115876,verified,Ellie,Brooklyn,Williamsburg,40.71685,-73.94246,United States,US,True,moderate,Private room,2015.0,,,2.0,38.0,01/05/2016,-0.48014953128335136,1.6444119387887624,2.0,156.0,"My roommates and I take a lot of pride in keeping the house clean and tidy, particularly the common areas. If you plan on staying for more than a couple weeks, all the cleaning supplies under the kitchen sink and a vacuum are at your disposal :) No pets and no smoking please.",
3235942,Big & Cozy Private Room,21548325345,unconfirmed,Alessandro,Manhattan,Harlem,40.8235,-73.95144,United States,US,False,strict,Private room,2016.0,,,1.0,86.0,06/10/2019,0.31313418499490164,1.6444119387887624,1.0,380.0,#NAME?,
3236494,Apartment 6,42491080480,verified,Craig,Manhattan,Harlem,40.8029,-73.95694,United States,US,True,flexible,Private room,2010.0,,,3.0,298.0,6/27/2019,1.6902766968398382,1.6444119387887624,1.0,163.0,,
3237046,Huge room in South Prospect Park,98246915067,unconfirmed,Yago,Brooklyn,Flatbush,40.64576,-73.95871,United States,US,False,moderate,Private room,2007.0,,,15.0,1.0,6/20/2018,-2.183943371368367,1.6444119387887624,1.0,52.0,,
3237599,Garden Duplex in Clinton Hill,19274428204,unconfirmed,Dominick,Brooklyn,Clinton Hill,40.6842,-73.9636,United States,US,False,strict,Entire home/apt,2003.0,,,4.0,22.0,01/01/2019,-0.891155653076391,2.32419091143281,1.0,136.0,"Please be mindful that I live in the same building. If you break these rules, I will probably know about it. I have had the rare guests that caused problems, so I do take the rules quite seriously.   All guests must be OVER 21 years old to stay.  No parties and/or visitors. Do not bring your own guests or visitors over. Do not show up with your friends/family that are in the area. The only people allowed in the listing are the guests (2 adults max, including yourself) that are included in your reservation. You can not bring anyone else over, even if it's just for a few minutes. No exceptions, so please don't ask. I'm picky about this rule because I have had college kids try to book this place for parties and gatherings.  Please turn off the AC and lights when you go outside. Please be respectful of the neighbors and the listing. This isn't a place to be rowdy. No smoking anywhere. Please no e-cig/vaping either. No candles, incense or other open flames Please do not move or rearrange th",
